Screen title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MAME filename,MD5,SHA1,SHA256,SHA512
Tecmo World Cup '98,tecmoworldcup98,Japan,1998-04-10,Tecmo,Tecmo,#input:joystick>8:buttons>3 #players:2:vs #genre:sports>soccer #arcadeboard:sega>stv #lang:en #mameparent,twcup98.zip,a6c1a582865e4e10ce159f98aff389fd,b189228e38e9c2ac5a6837ac4dbaa305d0706857,df466d1ade8b58939561ac625a6a42fdd60a5ddf63f9a403c30b292747a7e200,6d35c7609edbd4bb5e9081a259a76c09e21e6938f87d1555adf6545b879e5f38693d55bb26e2eb16c6c680f469f2fa49ef1ff4b10cdb1902c1c4b0e03b22873b
Tecmo World Soccer '98,tecmoworldcup98,USA,1998-04-10,Tecmo,Tecmo,#input:joystick>8:buttons>3 #players:2:vs #genre:sports>soccer #arcadeboard:sega>stv #lang:en,twsoc98.zip|twcup98.zip,a6c1a582865e4e10ce159f98aff389fd,b189228e38e9c2ac5a6837ac4dbaa305d0706857,df466d1ade8b58939561ac625a6a42fdd60a5ddf63f9a403c30b292747a7e200,6d35c7609edbd4bb5e9081a259a76c09e21e6938f87d1555adf6545b879e5f38693d55bb26e2eb16c6c680f469f2fa49ef1ff4b10cdb1902c1c4b0e03b22873b
Teddy Boy Blues,teddyboyblues,Japan,1985-05,SEGA,SEGA,#input:joystick>8:buttons>2 #players:2:alt #genre:action>platformer #arcadeboard:sega>system1 #search:keyword>endorsed #mameparent,teddybb.zip,064c6861a2ce26eb0803495c2dd6d389,5056460ba19e3d4350c69e2cf7f344c5cba1390f,a6539f1e5fc6d2cd757ed189bf3ff76ebd79e0dbdd3d3d0794c59960f9ef46c0,b5f3d65db0ae3a8ad9d864532b75c2f21403bdac64225c381e808e2681f82aa3c8c9256c05358faf8f07b9fab53e40c7e9564cb43790554b2335842876aefe87
Tetris,tetris,Japan,1988-12,Esco Boueki,SEGA,#input:joystick>8:buttons>3 #players:2:vs #genre:puzzle>drop #arcadeboard:sega>system16a #set:3,tetris3.zip|tetris.zip,0c2e60c5a653994794e3c77e444b76b1,1498d17ad5a27de08bb0fee85bf1674a68dc01bb,d7b07f453bb18bd76a7cf3e519d02e307a7f256e33b68c88000dea4caffd21c7,3101cf6eb0e1bf9c63ab4177623a0de1e1cfc92047e13e222d81b9bca933a261ce39d6b5d6691562b16c0516427e086aebac950387807e13d89cafa11ea56790
Tetris,tetris,Japan,1988-12,Esco Boueki,SEGA,#input:joystick>8:buttons>3 #players:2:vs #genre:puzzle>drop #arcadeboard:sega>system16a #set:4 #mameparent,tetris.zip,0c2e60c5a653994794e3c77e444b76b1,1498d17ad5a27de08bb0fee85bf1674a68dc01bb,d7b07f453bb18bd76a7cf3e519d02e307a7f256e33b68c88000dea4caffd21c7,3101cf6eb0e1bf9c63ab4177623a0de1e1cfc92047e13e222d81b9bca933a261ce39d6b5d6691562b16c0516427e086aebac950387807e13d89cafa11ea56790
Tetris,tetris,Japan,1988-12,Esco Boueki,SEGA,#input:joystick>8:buttons>3 #players:2:vs #genre:puzzle>drop #arcadeboard:sega>system16b #set:1,tetris1.zip|tetris.zip,0c2e60c5a653994794e3c77e444b76b1,1498d17ad5a27de08bb0fee85bf1674a68dc01bb,d7b07f453bb18bd76a7cf3e519d02e307a7f256e33b68c88000dea4caffd21c7,3101cf6eb0e1bf9c63ab4177623a0de1e1cfc92047e13e222d81b9bca933a261ce39d6b5d6691562b16c0516427e086aebac950387807e13d89cafa11ea56790
Tetris,tetris,Japan,1988-12,Esco Boueki,SEGA,#input:joystick>8:buttons>3 #players:2:vs #genre:puzzle>drop #arcadeboard:sega>system16b #set:2,tetris2.zip|tetris.zip,0c2e60c5a653994794e3c77e444b76b1,1498d17ad5a27de08bb0fee85bf1674a68dc01bb,d7b07f453bb18bd76a7cf3e519d02e307a7f256e33b68c88000dea4caffd21c7,3101cf6eb0e1bf9c63ab4177623a0de1e1cfc92047e13e222d81b9bca933a261ce39d6b5d6691562b16c0516427e086aebac950387807e13d89cafa11ea56790
Tetris,tetris,Japan,1988-12,Esco Boueki,SEGA,#input:joystick>8:buttons>2 #players:2:vs #genre:puzzle>drop #arcadeboard:sega>systeme,tetrisse.zip|tetris.zip,0c2e60c5a653994794e3c77e444b76b1,1498d17ad5a27de08bb0fee85bf1674a68dc01bb,d7b07f453bb18bd76a7cf3e519d02e307a7f256e33b68c88000dea4caffd21c7,3101cf6eb0e1bf9c63ab4177623a0de1e1cfc92047e13e222d81b9bca933a261ce39d6b5d6691562b16c0516427e086aebac950387807e13d89cafa11ea56790
Tetris,tetris,Japan,1988-12,Esco Boueki,SEGA,#input:joystick>8:buttons>3 #players:2:vs #genre:puzzle>drop #arcadeboard:sega>system16a #set:3 #unlicensed:bootleg,tetris3d.zip|tetris.zip,0c2e60c5a653994794e3c77e444b76b1,1498d17ad5a27de08bb0fee85bf1674a68dc01bb,d7b07f453bb18bd76a7cf3e519d02e307a7f256e33b68c88000dea4caffd21c7,3101cf6eb0e1bf9c63ab4177623a0de1e1cfc92047e13e222d81b9bca933a261ce39d6b5d6691562b16c0516427e086aebac950387807e13d89cafa11ea56790
Tetris,tetris,Japan,1988-12,Esco Boueki,SEGA,#input:joystick>8:buttons>3 #players:2:vs #genre:puzzle>drop #arcadeboard:sega>system16b #set:1 #unlicensed:bootleg,tetris1d.zip|tetris.zip,0c2e60c5a653994794e3c77e444b76b1,1498d17ad5a27de08bb0fee85bf1674a68dc01bb,d7b07f453bb18bd76a7cf3e519d02e307a7f256e33b68c88000dea4caffd21c7,3101cf6eb0e1bf9c63ab4177623a0de1e1cfc92047e13e222d81b9bca933a261ce39d6b5d6691562b16c0516427e086aebac950387807e13d89cafa11ea56790
Tetris,tetris,Japan,1988-12,Esco Boueki,SEGA,#input:joystick>8:buttons>3 #players:2:vs #genre:puzzle>drop #arcadeboard:sega>system16b #set:2 #unlicensed:bootleg,tetris2d.zip|tetris.zip,0c2e60c5a653994794e3c77e444b76b1,1498d17ad5a27de08bb0fee85bf1674a68dc01bb,d7b07f453bb18bd76a7cf3e519d02e307a7f256e33b68c88000dea4caffd21c7,3101cf6eb0e1bf9c63ab4177623a0de1e1cfc92047e13e222d81b9bca933a261ce39d6b5d6691562b16c0516427e086aebac950387807e13d89cafa11ea56790
Tetris,tetris,Japan,1988-12,Esco Boueki,SEGA,#input:joystick>8:buttons>3 #players:2:vs #genre:puzzle>drop #arcadeboard:sega>system16 #unlicensed:bootleg,tetrisbl.zip|tetris.zip,0c2e60c5a653994794e3c77e444b76b1,1498d17ad5a27de08bb0fee85bf1674a68dc01bb,d7b07f453bb18bd76a7cf3e519d02e307a7f256e33b68c88000dea4caffd21c7,3101cf6eb0e1bf9c63ab4177623a0de1e1cfc92047e13e222d81b9bca933a261ce39d6b5d6691562b16c0516427e086aebac950387807e13d89cafa11ea56790
Toki no Senshi: Chrono Soldier@時の戦士 Chrono-Soldier,tokinosenshics,Japan,1987-04,Exa Planning,SEGA,#input:joystick>8:buttons>2 #players:1 #search:tate>cw #genre:shmup>v #arcadeboard:sega>system1 #mameparent,tokisens.zip,427a6e372185bc86e6ae4b8641a71383,f3a8bd4cdf1097dda102244e9f32753e4cd52780,19b6fe16a63348df37bbb2d49c8491af0392434da118493a11fae872591c4b0f,5511aec19b39cb27a33c141afdf40f84bd37a586419f3c483738c2502c4a3680d30c392eee03ebeb9abad5fb5b27a2dee8c50b14e72f37cdbe23c1d37c54c52f
Toki no Senshi: Chrono Soldier@時の戦士 Chrono-Soldier,tokinosenshics,Japan,1987,Exa Planning,SEGA,#input:joystick>8:buttons>2 #players:1 #search:tate>cw #genre:shmup>v #arcadeboard:sega>system1 #unfinished:proto,tokisensa.zip|tokisens.zip,427a6e372185bc86e6ae4b8641a71383,f3a8bd4cdf1097dda102244e9f32753e4cd52780,19b6fe16a63348df37bbb2d49c8491af0392434da118493a11fae872591c4b0f,5511aec19b39cb27a33c141afdf40f84bd37a586419f3c483738c2502c4a3680d30c392eee03ebeb9abad5fb5b27a2dee8c50b14e72f37cdbe23c1d37c54c52f
Tōryū Densetsu Elan Doree@闘龍伝説エランドール Elan Doree,touryuudensetsuelandoree,Japan,1998-09-22,Sai-Mate,SEGA,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #arcadeboard:sega>stv #lang:ja #mameparent,elandore.zip,e7f696eb1f5b8f1dc71d5d02748c2644,6d95eff054e8ecc9af6916bd01c1d4a61fde5d38,e532a3725d84dafaaf8f958bde687c07d9fdfa140517339328681d78f6631eb7,0951d243fa60645e763e663431d953aad994d1e8ca2ee54a2f2620cb3538d874a7c77ed956c42c08a992a2e0b1392a783374a5135798c956f8bd79f580677c67
Toryūmon@登龍門,toryuumon,World,1995-04,JAMP,SEGA,#input:joystick>8:buttons>1 #players:2:vs #genre:puzzle>drop #arcadeboard:sega>system16b #mameparent,toryumon.zip,5bb09b49334e278513bf851b75ae5fa8,099b8f82b8daffaa19d760acfde161322e9d085e,fd501a8b49d4dc5b24ec337e139eb27b033fd38c177671f750cf0528847cd8c9,1ede7291ca86c0b6f6fc3923f6c59d8a3515be6fcf4978b9dbebe026dbbcd0fc99196f0e3ddd39efe8f70a64c9a087131ee964fb14f40ddbddfe19d06a380f84
The Destroyer From Jail,thedestroyerfromjail,South Korea,1991,Philko,SEGA,#input:joystick>8:buttons>3 #players:2:coop #genre:action:brawler #arcadeboard:sega>system16b #unlicensed:clone #mameparent,dfjail.zip,3a64d07c0edb390669ebeee3459c9d83,597a420b56e7aa1be90a2c34d8365ea007ce0166,405cf8345aba65832db9f55efa917a3f6e49956dc23740cd24769e63a4b2cc74,8071db07fd75fb106fbc09c2d5f8003b61999e11b5c0430f319c01ab8f5fe8020b6f75bb58a1bf3410e18d435dc6ce3172e710412298efd7f76a7e0683394b08
The J.League 1994,thejleague1994,Japan,1994-07,SEGA AM1,SEGA,#input:joystick>8:buttons>3 #players:2:vs #genre:sports>soccer #arcadeboard:sega>system32 #search:keyword>official,jleagueo.zip|svf.zip,34c6b6d2791ca32327886f26f32d67c2,faad74fec17748b1cb78f694d093b88574a9f517,a8b7006b1ba62905409b22fa73aef5fdfcf264f1096edf678f2680d074c4f2f7,76877c466e8d1b897ae00fca161a3ad5b9b1bdb694d5d32c6b64973e4453800423ed5cf28f058fd24d6be3b7563f63dd5edf96c60b7a8cfc66abc0a1a5795655
The J.League 1994,thejleague1994,Japan,1994-07,SEGA AM1,SEGA,#input:joystick>8:buttons>3 #players:2:vs #genre:sports>soccer #arcadeboard:sega>system32 #search:keyword>official #rev:a,jleague.zip|svf.zip,34c6b6d2791ca32327886f26f32d67c2,faad74fec17748b1cb78f694d093b88574a9f517,a8b7006b1ba62905409b22fa73aef5fdfcf264f1096edf678f2680d074c4f2f7,76877c466e8d1b897ae00fca161a3ad5b9b1bdb694d5d32c6b64973e4453800423ed5cf28f058fd24d6be3b7563f63dd5edf96c60b7a8cfc66abc0a1a5795655
Super Visual Soccer: SEGA Cup,thejleague1994,USA,1994,SEGA AM1,SEGA,#input:joystick>8:buttons>3 #players:2:vs #genre:sports>soccer #arcadeboard:sega>system32,svs.zip|svf.zip,34c6b6d2791ca32327886f26f32d67c2,faad74fec17748b1cb78f694d093b88574a9f517,a8b7006b1ba62905409b22fa73aef5fdfcf264f1096edf678f2680d074c4f2f7,76877c466e8d1b897ae00fca161a3ad5b9b1bdb694d5d32c6b64973e4453800423ed5cf28f058fd24d6be3b7563f63dd5edf96c60b7a8cfc66abc0a1a5795655
Super Visual Football: European SEGA Club,thejleague1994,World,1994,SEGA AM1,SEGA,#input:joystick>8:buttons>3 #players:2:vs #genre:sports>soccer #arcadeboard:sega>system32,svfo.zip|svf.zip,34c6b6d2791ca32327886f26f32d67c2,faad74fec17748b1cb78f694d093b88574a9f517,a8b7006b1ba62905409b22fa73aef5fdfcf264f1096edf678f2680d074c4f2f7,76877c466e8d1b897ae00fca161a3ad5b9b1bdb694d5d32c6b64973e4453800423ed5cf28f058fd24d6be3b7563f63dd5edf96c60b7a8cfc66abc0a1a5795655
Super Visual Football: European SEGA Club,thejleague1994,World,1994,SEGA AM1,SEGA,#input:joystick>8:buttons>3 #players:2:vs #genre:sports>soccer #arcadeboard:sega>system32 #rev:a #mameparent,svf.zip,34c6b6d2791ca32327886f26f32d67c2,faad74fec17748b1cb78f694d093b88574a9f517,a8b7006b1ba62905409b22fa73aef5fdfcf264f1096edf678f2680d074c4f2f7,76877c466e8d1b897ae00fca161a3ad5b9b1bdb694d5d32c6b64973e4453800423ed5cf28f058fd24d6be3b7563f63dd5edf96c60b7a8cfc66abc0a1a5795655
The Tōgyū@ザ闘牛,thetougyuu,Japan,1984,Coreland,SEGA,#input:joystick>8:buttons>2 #players:2:alt #genre:action #arcadeboard:sega>system1,thetogyu.zip|bullfgt.zip,1db6fc31c03fdfa4dfa1736f8a4d2b09,63709aa6dee0cd5b5b838b02a59a22aecec60a50,d5bf3a534f974a995bca6f73b1ff43beace922e70efd85fdb27bc4089ca78849,a3fc205e6d2b4ef1fa7387db48158deb56f87f8856314079f07ffd03f75f08173b86b027853342ebaeeb35f017167aaad0114b9f3548a6dea64893e9b4bb9130
BullFight,thetougyuu,World,1984,SEGA,SEGA,#input:joystick>8:buttons>2 #players:2:alt #genre:action #arcadeboard:sega>system1 #mameparent,bullfgt.zip,1db6fc31c03fdfa4dfa1736f8a4d2b09,63709aa6dee0cd5b5b838b02a59a22aecec60a50,d5bf3a534f974a995bca6f73b1ff43beace922e70efd85fdb27bc4089ca78849,a3fc205e6d2b4ef1fa7387db48158deb56f87f8856314079f07ffd03f75f08173b86b027853342ebaeeb35f017167aaad0114b9f3548a6dea64893e9b4bb9130
Thunder Blade,thunderblade,World,1987-12-18,SEGA,SEGA,#input:stick:buttons>2 #players:1 #genre:shooting>rail:shmup>v #arcadeboard:sega>xboard #mameparent,thndrbld.zip,e52986c8530b07105bf0a9002d8eb534,c0088552b9913f609e9eec38d386846fa8a0a66c,cfd4a06a0c2dabc0cdbac2158b05d193a51c0c27df2dda94f78fa8c8d934dde6,bb271fdb3204761424e3b007d831a667849b3d638f00b7123fa45a085303e636c66a8d5ecb18d64de8e3aa63aba262c06d4a94d3e7064c51fb8016b09a35a532
Thunder Blade (Deluxe),thunderblade,World,1988-02,SEGA,SEGA,#input:stick:buttons>2 #players:1 #genre:shooting>rail:shmup>v #arcadeboard:sega>xboard,thndrbld1.zip|thndrbld.zip,e52986c8530b07105bf0a9002d8eb534,c0088552b9913f609e9eec38d386846fa8a0a66c,cfd4a06a0c2dabc0cdbac2158b05d193a51c0c27df2dda94f78fa8c8d934dde6,bb271fdb3204761424e3b007d831a667849b3d638f00b7123fa45a085303e636c66a8d5ecb18d64de8e3aa63aba262c06d4a94d3e7064c51fb8016b09a35a532
Thunder Force AC,thunderforceac,Japan,1990-12,Technosoft/SEGA,SEGA,#input:joystick>8:buttons>3 #players:1 #genre:shmup>h #arcadeboard:sega>systemc2,tfrceacj.zip|tfrceac.zip,a8f541d27c437a4dd04a5aaeef846617,fcaf7122f784e0b65072dfb611540ce9623de1f0,bebf7e443d26feacbd09467ee94b561439dc7d673f50da2fafaf44b85f9a5454,f6a43a5d31cc1e2239591a2f56e22ad14c616bec989d724f5d1dec7619e533ea08843e260a797d80bec63afb09d37ed3a865c21d355d15297bf299015c74ae24
Thunder Force AC,thunderforceac,Japan,1990,Technosoft/SEGA,SEGA,#input:joystick>8:buttons>3 #players:1 #genre:shmup>h #arcadeboard:sega>systemc2 #unfinished:proto,tfrceacjpb.zip|tfrceac.zip,a8f541d27c437a4dd04a5aaeef846617,fcaf7122f784e0b65072dfb611540ce9623de1f0,bebf7e443d26feacbd09467ee94b561439dc7d673f50da2fafaf44b85f9a5454,f6a43a5d31cc1e2239591a2f56e22ad14c616bec989d724f5d1dec7619e533ea08843e260a797d80bec63afb09d37ed3a865c21d355d15297bf299015c74ae24
Thunder Force AC,thunderforceac,World,1990-12,Technosoft/SEGA,SEGA,#input:joystick>8:buttons>3 #players:1 #genre:shmup>h #arcadeboard:sega>systemc2 #mameparent,tfrceac.zip,a8f541d27c437a4dd04a5aaeef846617,fcaf7122f784e0b65072dfb611540ce9623de1f0,bebf7e443d26feacbd09467ee94b561439dc7d673f50da2fafaf44b85f9a5454,f6a43a5d31cc1e2239591a2f56e22ad14c616bec989d724f5d1dec7619e533ea08843e260a797d80bec63afb09d37ed3a865c21d355d15297bf299015c74ae24
Time Scanner,timescanner,Japan,1987,SEGA,SEGA,#input:joystick>3:buttons>2 #players:2:alt #search:tate>ccw #genre:parlor>pinball #arcadeboard:sega>system16b #set:3,timescan3.zip|timescan.zip,427dd85a5c56cf7b3736c8ba1dc85a44,c914fa0c86dea3a66bb7e61f2a9b59968ec4a96a,6b264099bb0c01356ecca03db689fbeab34c9db4aec7eecc416c5727c5c4a510,82574191dcbd32dc9898ed5608818a0c0e63d9eaedd55effbd5f86e8db49a56d2ba59ad2ed853473707d0347eb5aba708f5240636ed0622090ea2104f1b17189
Time Scanner,timescanner,World,1987-03-10,SEGA,SEGA,#input:joystick>3:buttons>2 #players:2:alt #search:tate>ccw #genre:parlor>pinball #arcadeboard:sega>system16a #set:1,timescan1.zip|timescan.zip,427dd85a5c56cf7b3736c8ba1dc85a44,c914fa0c86dea3a66bb7e61f2a9b59968ec4a96a,6b264099bb0c01356ecca03db689fbeab34c9db4aec7eecc416c5727c5c4a510,82574191dcbd32dc9898ed5608818a0c0e63d9eaedd55effbd5f86e8db49a56d2ba59ad2ed853473707d0347eb5aba708f5240636ed0622090ea2104f1b17189
Time Scanner,timescanner,World,1987,SEGA,SEGA,#input:joystick>3:buttons>2 #players:2:alt #search:tate>ccw #genre:parlor>pinball #arcadeboard:sega>system16b #set:2 #mameparent,timescan.zip,427dd85a5c56cf7b3736c8ba1dc85a44,c914fa0c86dea3a66bb7e61f2a9b59968ec4a96a,6b264099bb0c01356ecca03db689fbeab34c9db4aec7eecc416c5727c5c4a510,82574191dcbd32dc9898ed5608818a0c0e63d9eaedd55effbd5f86e8db49a56d2ba59ad2ed853473707d0347eb5aba708f5240636ed0622090ea2104f1b17189
Title Fight,titlefight,Japan,1992,SEGA AM3,SEGA,#input:joystick>double>8 #players:2:vs #genre:fighting:sports>boxing #arcadeboard:sega>multi32 #lang:ja,titlefj.zip|titlef.zip,29a766913d3cc2f3ac5aa57e6804a5af,a2c6a9f6602651e822aaa116e6ccc9bc7c8bcbcd,0f4ddc74be718f234ba5978cc2a9535978038171794f6073b5422292d0c96038,9f41cc393dd1db926878466d3ff71bb42e714f5b0638f8043ef9bf1a8f2e34b3337ee39352d12ee4a9104510d3808e2a9fab7f39ccfccc3d4114111170998c36
Title Fight,titlefight,USA,1992,SEGA AM3,SEGA,#input:joystick>double>8 #players:2:vs #genre:fighting:sports>boxing #arcadeboard:sega>multi32,titlefu.zip|titlef.zip,29a766913d3cc2f3ac5aa57e6804a5af,a2c6a9f6602651e822aaa116e6ccc9bc7c8bcbcd,0f4ddc74be718f234ba5978cc2a9535978038171794f6073b5422292d0c96038,9f41cc393dd1db926878466d3ff71bb42e714f5b0638f8043ef9bf1a8f2e34b3337ee39352d12ee4a9104510d3808e2a9fab7f39ccfccc3d4114111170998c36
Title Fight,titlefight,World,1992,SEGA AM3,SEGA,#input:joystick>double>8 #players:2:vs #genre:fighting:sports>boxing #arcadeboard:sega>multi32 #mameparent,titlef.zip,29a766913d3cc2f3ac5aa57e6804a5af,a2c6a9f6602651e822aaa116e6ccc9bc7c8bcbcd,0f4ddc74be718f234ba5978cc2a9535978038171794f6073b5422292d0c96038,9f41cc393dd1db926878466d3ff71bb42e714f5b0638f8043ef9bf1a8f2e34b3337ee39352d12ee4a9104510d3808e2a9fab7f39ccfccc3d4114111170998c36
Tokoro-san no Mahmahjong@所さんのまーまーじゃん,tokorosannomahmahjong,Japan,1992-12,SEGA AM1,SEGA,#input:buttons>19 #players:1 #genre:board>mahjong #arcadeboard:sega>system24 #search:keyword>endorsed #lang:ja #mameparent,mahmajn.zip,82631c53770035a63e069e88f94cf322,0c100a32085b2097a6a25ad28cee3e822b65f000,e60243377fccd92cb7996ff5066a6d3c68b380c424fa332976603c95e79e8c8a,c3ef31bc80a31662c25305c5262c7fd51bd42a9e863dbcf87abc77a13e01fc8be912715dd1abdb30b1506c6b5ce5de7a786e71c0b0abc33eec713a66e69c316b
Tokoro-san no Mahmahjong 2: ToKoRo's Cup@所さんのまーまーじゃん ToKoRO'sCup,tokorosannomahmahjong2,Japan,1994-05,SEGA AM1,SEGA,#input:buttons>19 #players:1 #genre:board>mahjong #arcadeboard:sega>system24 #search:keyword>endorsed #lang:ja #mameparent,mahmajn2.zip,ad367fcd2a02f4b88822f1eb4f0ae61f,baedddf1f33fc697629c77cb57e0c5993298ca4a,82c7036c311c2d6f0763b88479601cfa9f15fefcafd8e78bda4a712a62fc7cd5,f0eefad668ba9cda8ba6bba261ded279ca803b46494211de35af386b79ec63de7eeede7814105f528ea6a99c9ec64522adbd42aee68cf2be0777f705aa1422e4
Turbo,turbo,World,1981-10-18,SEGA,SEGA,#input:wheel:pedals>1 #players:1 #genre:racing #arcadeboard:sega>vco #search:tate>ccw #lang:en #mameparent,turbo.zip,14ce106d00f4e1fb87a0a9edb69c893e,48c5d85a0c096f1bbf472424df93a84f5292b0a7,f3029559f9d7037bbb9d70fa4cd1aa3b45ca3afb1b5e6e005d4ff3bba8857f77,78da7a6f3f2e04a885a37cb930f4439d711425e91d327cf7916c04473769ef685660583cec07762bacca127f98a63e1f5c5472dc677c111e918182e5008d7224
Turbo,turbo,World,1981,SEGA,SEGA,#input:wheel:pedals>1 #players:1 #genre:racing #arcadeboard:sega>vco #search:tate>ccw #lang:en,turboa.zip|turbo.zip,14ce106d00f4e1fb87a0a9edb69c893e,48c5d85a0c096f1bbf472424df93a84f5292b0a7,f3029559f9d7037bbb9d70fa4cd1aa3b45ca3afb1b5e6e005d4ff3bba8857f77,78da7a6f3f2e04a885a37cb930f4439d711425e91d327cf7916c04473769ef685660583cec07762bacca127f98a63e1f5c5472dc677c111e918182e5008d7224
Turbo,turbo,World,1981,SEGA,SEGA,#input:wheel:pedals>1 #players:1 #genre:racing #arcadeboard:sega>vco #search:tate>ccw #lang:en #rev:a,turbod.zip|turbo.zip,14ce106d00f4e1fb87a0a9edb69c893e,48c5d85a0c096f1bbf472424df93a84f5292b0a7,f3029559f9d7037bbb9d70fa4cd1aa3b45ca3afb1b5e6e005d4ff3bba8857f77,78da7a6f3f2e04a885a37cb930f4439d711425e91d327cf7916c04473769ef685660583cec07762bacca127f98a63e1f5c5472dc677c111e918182e5008d7224
Turbo,turbo,World,1981,SEGA,SEGA,#input:wheel:pedals>1 #players:1 #genre:racing #arcadeboard:sega>vco #search:tate>ccw #lang:en #rev:b,turboc.zip|turbo.zip,14ce106d00f4e1fb87a0a9edb69c893e,48c5d85a0c096f1bbf472424df93a84f5292b0a7,f3029559f9d7037bbb9d70fa4cd1aa3b45ca3afb1b5e6e005d4ff3bba8857f77,78da7a6f3f2e04a885a37cb930f4439d711425e91d327cf7916c04473769ef685660583cec07762bacca127f98a63e1f5c5472dc677c111e918182e5008d7224
Turbo,turbo,World,1981,SEGA,SEGA,#input:wheel:pedals>1 #players:1 #genre:racing #arcadeboard:sega>vco #search:tate>ccw #lang:en #rev:c,turbob.zip|turbo.zip,14ce106d00f4e1fb87a0a9edb69c893e,48c5d85a0c096f1bbf472424df93a84f5292b0a7,f3029559f9d7037bbb9d70fa4cd1aa3b45ca3afb1b5e6e005d4ff3bba8857f77,78da7a6f3f2e04a885a37cb930f4439d711425e91d327cf7916c04473769ef685660583cec07762bacca127f98a63e1f5c5472dc677c111e918182e5008d7224
Turbo,turbo,World,1981,SEGA,SEGA,#input:wheel:pedals>1 #players:1 #genre:racing #arcadeboard:sega>vco #search:tate>ccw #lang:en,turboe.zip|turbo.zip,14ce106d00f4e1fb87a0a9edb69c893e,48c5d85a0c096f1bbf472424df93a84f5292b0a7,f3029559f9d7037bbb9d70fa4cd1aa3b45ca3afb1b5e6e005d4ff3bba8857f77,78da7a6f3f2e04a885a37cb930f4439d711425e91d327cf7916c04473769ef685660583cec07762bacca127f98a63e1f5c5472dc677c111e918182e5008d7224
Indianapolis,turbo,World,1981,SEGA,SEGA,#input:wheel:pedals>1 #players:1 #genre:racing #arcadeboard:sega>vco #search:tate>ccw #lang:en #unlicensed:bootleg,turbobl.zip|turbo.zip,14ce106d00f4e1fb87a0a9edb69c893e,48c5d85a0c096f1bbf472424df93a84f5292b0a7,f3029559f9d7037bbb9d70fa4cd1aa3b45ca3afb1b5e6e005d4ff3bba8857f77,78da7a6f3f2e04a885a37cb930f4439d711425e91d327cf7916c04473769ef685660583cec07762bacca127f98a63e1f5c5472dc677c111e918182e5008d7224
Turbo OutRun,turbooutrun,Japan,1989-02-11,SEGA,SEGA,#input:wheel:positional>2:pedals>2 #players:1 #genre:racing #arcadeboard:sega,toutrunj1.zip|toutrun.zip,9e91053e185d887c49fe93e302a7e915,e7b38c6b5bbe8fd04e63f19f4f1e68d49af7a30e,ddbdfd36760e538cbc0c9b27e7782e96090524a6e2b50da99e6468273d601655,634d79212ba8ce928608456ac36b087ffcd3ed31f0ea4a56629d0f0ebd447adbc478c2147570cde72dbceb6d8a6b4a80f901e28cfbbe5023fc409adc9a786f18
Turbo OutRun (Upgrade),turbooutrun,Japan,1989-02-11,SEGA,SEGA,#input:wheel:positional>2:pedals>2 #players:1 #genre:racing #arcadeboard:sega,toutrunj.zip|toutrun.zip,9e91053e185d887c49fe93e302a7e915,e7b38c6b5bbe8fd04e63f19f4f1e68d49af7a30e,ddbdfd36760e538cbc0c9b27e7782e96090524a6e2b50da99e6468273d601655,634d79212ba8ce928608456ac36b087ffcd3ed31f0ea4a56629d0f0ebd447adbc478c2147570cde72dbceb6d8a6b4a80f901e28cfbbe5023fc409adc9a786f18
Turbo OutRun (Deluxe),turbooutrun,World,1989,SEGA,SEGA,#input:wheel:positional>2:pedals>2 #players:1 #genre:racing #arcadeboard:sega,toutrun1.zip|toutrun.zip,9e91053e185d887c49fe93e302a7e915,e7b38c6b5bbe8fd04e63f19f4f1e68d49af7a30e,ddbdfd36760e538cbc0c9b27e7782e96090524a6e2b50da99e6468273d601655,634d79212ba8ce928608456ac36b087ffcd3ed31f0ea4a56629d0f0ebd447adbc478c2147570cde72dbceb6d8a6b4a80f901e28cfbbe5023fc409adc9a786f18
Turbo OutRun,turbooutrun,World,1989,SEGA,SEGA,#input:wheel:positional>2:pedals>2 #players:1 #genre:racing #arcadeboard:sega,toutrun2.zip|toutrun.zip,9e91053e185d887c49fe93e302a7e915,e7b38c6b5bbe8fd04e63f19f4f1e68d49af7a30e,ddbdfd36760e538cbc0c9b27e7782e96090524a6e2b50da99e6468273d601655,634d79212ba8ce928608456ac36b087ffcd3ed31f0ea4a56629d0f0ebd447adbc478c2147570cde72dbceb6d8a6b4a80f901e28cfbbe5023fc409adc9a786f18
Turbo OutRun,turbooutrun,World,1989,SEGA,SEGA,#input:wheel:positional>2:pedals>2 #players:1 #genre:racing #arcadeboard:sega,toutrun3.zip|toutrun.zip,9e91053e185d887c49fe93e302a7e915,e7b38c6b5bbe8fd04e63f19f4f1e68d49af7a30e,ddbdfd36760e538cbc0c9b27e7782e96090524a6e2b50da99e6468273d601655,634d79212ba8ce928608456ac36b087ffcd3ed31f0ea4a56629d0f0ebd447adbc478c2147570cde72dbceb6d8a6b4a80f901e28cfbbe5023fc409adc9a786f18
