Screen title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MAME filename,MD5,SHA1,SHA256,SHA512
Last Hope,lasthope,World,2006-07-10,NG:Dev.Team,NG:Dev.Team,#input:joystick>8:buttons>3 #players:1 #genre:shmup>h #arcadeboard:snk>mvs #lang:en #unlicensed:aftermarket:bootleg #mameparent,lasthope.zip,4b914ec374e7677f63c32f9054e8488c,e87234038d591997589fc1b73634bbd4816fbd25,997b5d01f3c803b41d8b1722c5f4c07c4ef63fd9e3c2bd53999b576e5b1f9105,bf6efd403b6fb6df1f1f18fb5ef1f3a42d9e34022e6632091047782a18c8bc999fb1aca95cfc15399a5c7ac90a5d26ac257819329c5105860a281c31b384e5f5
Last Resort,lastresort,World,1992-03-23,SNK,SNK,#input:joystick>8:buttons>2 #players:2:coop #genre:shmup>h #arcadeboard:snk>mvs #lang:ja:en #mameparent,lresort.zip,244c993c08df05e2b33c05cdd3f8d1c3,203abf0fc3897db82c04694c0bc913399bea0157,6e747272fdff2fb1de6a2ef08ea2e0970ed3b3e9f520fa2cc7add981f60572c5,5c64590d2d8547ee361f2de4949c9e5e9940c4c28e007ec834cc3ecebbe365558d7b28f54e5af4b0455c931477c06cd7f461fcb663bcaa788412a6aa0239630c
Last Resort,lastresort,World,,SNK,SNK,#input:joystick>8:buttons>2 #players:2:coop #genre:shmup>h #arcadeboard:snk>mvs #lang:ja:en #unfinished:proto,lresortp.zip|lresort.zip,244c993c08df05e2b33c05cdd3f8d1c3,203abf0fc3897db82c04694c0bc913399bea0157,6e747272fdff2fb1de6a2ef08ea2e0970ed3b3e9f520fa2cc7add981f60572c5,5c64590d2d8547ee361f2de4949c9e5e9940c4c28e007ec834cc3ecebbe365558d7b28f54e5af4b0455c931477c06cd7f461fcb663bcaa788412a6aa0239630c
League Bowling,leaguebowling,World,1990-12-10,SNK,SNK,#input:joystick>4:buttons>1 #players:4:vs #genre:parlor>bowling #arcadeboard:snk>mvs #lang:ja:en #mameparent,lbowling.zip,43e9e51fdf322ecd7cd604c936c6d29d,046b88030fc8f9da4a4d677b105ba87fefae4608,c806cd4d260d1fa41a6fae9bf2d9ab2b98f91df4d95c197478686de2e50d48e3,6786fb462f348ad482d5c15be6bcde5a4e2f2e138c7cc53b63dc4aa5f6d4b3a87aeb69b1a3097ce18c01c192b8ec7ac7c6c43a5f97b8b19a6411c3c7138ae294
Mad Crusher,madcrusher,Japan,1984,SNK,SNK,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>i #arcadeboard:snk #lang:en,madcrush.zip|madcrash.zip,56d996abcce2b99d1715cd5d9d68f920,b9118015a022bbcbdd28e58ca557f3a6c9941b34,62c6280676437bb78f0c1a0c983491f30292eaca8663792afe807ae8cc463285,cea9f15750636aa16c641a942af8bf1eb9451bd8e5bb21794af3cc65fbd350ebae23199677c51b09b15234520bc0dd3435b1e6ec2c9491bf459eb80e3e2d0c85
Mad Crasher,madcrusher,World,1984,SNK,SNK,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>i #arcadeboard:snk #lang:en #mameparent,madcrash.zip,56d996abcce2b99d1715cd5d9d68f920,b9118015a022bbcbdd28e58ca557f3a6c9941b34,62c6280676437bb78f0c1a0c983491f30292eaca8663792afe807ae8cc463285,cea9f15750636aa16c641a942af8bf1eb9451bd8e5bb21794af3cc65fbd350ebae23199677c51b09b15234520bc0dd3435b1e6ec2c9491bf459eb80e3e2d0c85
Magical Drop II@マジカルドロップ2 / Magical Drop II,magicaldrop2,World,1996-03-21,Data East,SNK/Data East,#input:joystick>2h:buttons>2 #players:2:vs #genre:puzzle>drop #arcadeboard:snk>mvs #lang:ja:en #mameparent,magdrop2.zip,4212f892a9ee1892be37aa9b807ddcda,e23c3f9384a5587e8d172a78b02cbe87a107c7f6,abfd78d8fc96c01d27bf505ad9a820e839219128d78b867473f98fe1880e58a9,d15182be802379f35ebb5319f88be3e9b36239f9bddad0af66c531777afd42bd0082b475591510647ee97de13ebfc7bf2d979ab9951cb7bc9fa4a75c122ddeee
Magical Drop III@マジカルドロップIII / Magical Drop III,magicaldrop3,World,1997-02-25,Data East,SNK/Data East,#input:joystick>2h:buttons>3 #players:2:vs #genre:puzzle>drop #arcadeboard:snk>mvs #lang:ja:en #mameparent,magdrop3.zip,5181c70729fbd05e530c3c0cb0b9ce19,ac920c48960638d91d6799d67f721469bc0efe7e,14c0d7f746bcfda2f05abfcf2bcd5f2a20af04ec6f8b02a4339b1eeda6a5c1d9,1fa42dd5ac605a1d45f5ee50f4e39e3afcf78c742a9c7d1893da543ac20e6b6f8923115aab357a90a57a47605bf114640b5beca68851b78893d1891fd352ca29
Magician Lord,magicianlord,World,1990-04-26,Alpha Denshi,SNK/Alpha Denshi,#input:joystick>8:buttons>2 #players:1 #genre:action>runandgun>platformer #arcadeboard:snk>mvs #lang:ja:en #mameparent,maglord.zip,ac926a2ccdba89ac3213910064edbc8d,1f4fd57ef4af40728632fdcf1b6c8ddc49075e82,d813a200b12b1475856b52f0fb6c818e3c70b1ead0333a71405d1378ae0f4b18,dae08945ef67276eaed3270ba82aff733525d9078ff68d32f85536bc338fcebd737ee503574c900c54d9cf36a86d73865a56c98cd0ac2b82a1722e6dfe51a257
Mahjong Block Jongbou@マージャン　ブロック　Jongbou 雀棒,mahjongblockjongbou,Japan,1987,SNK,SNK,#input:dial:buttons>2 #players:2:alt #genre:action>blockbreaker #search:tate>cw #lang:en #mameparent,jongbou.zip,f1101c765503ecbb2af784826e83986c,1c52c4561b74c861ef71a4afd0f53588e6ea5533,f5449eb5ddd2f11341dc5e3d3916663a00568b31bd2384164cf44577fbadcc35,9d3470cda003d563c852f45b56c5cc29cad5ada69b20255cc99e103043547633fb15014d00a8c588e5962a6e600ef412a340257194122e4b47387af0eaf52305 
Mahjong Kyōretsuden: Nishi Nihon Hen@Real Mah-jong Game 麻雀狂列伝 西日本編,mahjongkyouretsuden,Japan,1990-04-26,SNK,SNK,#input:joystick>4:buttons>2 #players:1 #genre:board>mahjong #arcadeboard:snk>mvs #lang:ja #mameparent,mahretsu.zip,874a5285c2da9a6ff093e7aeee105dd1,6d5d762398186650a6535fdbc2474e525f5dd318,294ef59389c792b259bf6ceccc904cb8f78e4a212da09e6b6b43319a4227b293,7b05b2ab624f0c0296f3870f1348b9d688ba8025bf565994e8f57bf0ece27c554499c5d6a6ed4993edfa0145d16228db717ac4a07fd8ae45ba7be45c430a221b
Main Event,mainevent,World,1984,SNK,SNK,#input:joystick>double>8:buttons>4 #players:2:vs #genre:fighting:sports>boxing #arcadeboard:snk #lang:en #mameparent,mainsnk.zip,968db1d488771dd5832b42a8f11e81f2,f1b4eff043b6a9a29721114e7b9d0e5d8fc5bd7e,43cef7d29aed952e2c0cba8d15658efb05a14f81f72e2dcbaaf5fdc84690e9da,9f39057a148336b4255ed5dbf7d10eaa54d51f30cc0873806caada96556a97ec33a72b16c9b252154752d953eac79f59b47e7c61916bdd9df30f299a90061193
Marvin's Maze,marvinsmaze,World,1983,SNK,SNK,#input:joystick>4:buttons>1 #players:2:alt #search:tate>ccw #genre:action>maze #arcadeboard:snk #lang:en #mameparent,marvins.zip,e194b2fad48ebe1fe7d13d9655ec68d2,161b8af21bd8416107ae6611cc5aa00d06ccfab0,9eaa10bb37769894ae804103a31ad136c7a17a265c5c6c5ff73d26808ed49dda,b8e167a2c697e5dbc67b06b3f4e297450da49411671d97e0d1dfab62c0b351dc363b3001fb7875a61bcc32b8bfb1bf93398e2ec2d04405349ca5e5a682fe3c0d
Mechanized Attack,mechanizedattack,Japan,1989,SNK,SNK,#input:stick:buttons>2 #players:2:coop #genre:shooting>gallery #arcadeboard:snk #lang:en,mechattj.zip|mechatt.zip,47004a8243649bd36355fd67f5db1dc0,47d6f142be1be223b3193515f98fca3c87a6af2c,15d69a561fcb8b721dec942d2eaa4530db68d95a962487ce8cf7ead52710902d,6703cf2d50cd6e23ba6fa91c5bc52ed803d2d15d0670da8785315d7d323046b419d1e60d4fea7185503191c4bfbadc65c8bf7e91b099c26d93ed138d1cb64f2c
Mechanized Attack,mechanizedattack,USA,1989,SNK,SNK,#input:stick:buttons>2 #players:1 #genre:shooting>gallery #arcadeboard:snk #lang:en,mechattu1.zip|mechatt.zip,47004a8243649bd36355fd67f5db1dc0,47d6f142be1be223b3193515f98fca3c87a6af2c,15d69a561fcb8b721dec942d2eaa4530db68d95a962487ce8cf7ead52710902d,6703cf2d50cd6e23ba6fa91c5bc52ed803d2d15d0670da8785315d7d323046b419d1e60d4fea7185503191c4bfbadc65c8bf7e91b099c26d93ed138d1cb64f2c
Mechanized Attack,mechanizedattack,USA,1989,SNK,SNK,#input:stick:buttons>2 #players:2:coop #genre:shooting>gallery #arcadeboard:snk #lang:en,mechattu.zip|mechatt.zip,47004a8243649bd36355fd67f5db1dc0,47d6f142be1be223b3193515f98fca3c87a6af2c,15d69a561fcb8b721dec942d2eaa4530db68d95a962487ce8cf7ead52710902d,6703cf2d50cd6e23ba6fa91c5bc52ed803d2d15d0670da8785315d7d323046b419d1e60d4fea7185503191c4bfbadc65c8bf7e91b099c26d93ed138d1cb64f2c
Mechanized Attack,mechanizedattack,World,1989,SNK,SNK,#input:stick:buttons>2 #players:2:coop #genre:shooting>gallery #arcadeboard:snk #lang:en #mameparent,mechatt.zip,47004a8243649bd36355fd67f5db1dc0,47d6f142be1be223b3193515f98fca3c87a6af2c,15d69a561fcb8b721dec942d2eaa4530db68d95a962487ce8cf7ead52710902d,6703cf2d50cd6e23ba6fa91c5bc52ed803d2d15d0670da8785315d7d323046b419d1e60d4fea7185503191c4bfbadc65c8bf7e91b099c26d93ed138d1cb64f2c
Meijinsen@名人戦,meijinsen,Japan,1986,SNK,SNK,#input:joystick>8:buttons>2 #players:2:vs #genre:board>shougi #arcadeboard:snk #lang:ja #set:1 #mameparent,meijinsn.zip,3ca6d1b367a9245310a88095930c3f75,419e5f41c7a2dd6e2cd0dca7de5f6c778fc20bec,a1da6fe785668440f2b4bafffd86cb288690e888b530dc03434e314aff87fe66,cf399bf4f7e8662a7db90d27eb05ebd94de3438d8dd4d48ae70890ba754be964a5ccc096e55536a0b41bd11741bce4329d8a77284b8e21e0ac54a4d8631cada0
Meijinsen@名人戦,meijinsen,Japan,1986,SNK,SNK,#input:joystick>8:buttons>2 #players:2:vs #genre:board>shougi #arcadeboard:snk #lang:ja #set:2,meijinsna.zip|meijinsn.zip,3ca6d1b367a9245310a88095930c3f75,419e5f41c7a2dd6e2cd0dca7de5f6c778fc20bec,a1da6fe785668440f2b4bafffd86cb288690e888b530dc03434e314aff87fe66,cf399bf4f7e8662a7db90d27eb05ebd94de3438d8dd4d48ae70890ba754be964a5ccc096e55536a0b41bd11741bce4329d8a77284b8e21e0ac54a4d8631cada0
Metal Slug: Super Vehicle-001,metalslug,World,1996-04-19,Nazca,SNK,#input:joystick>8:buttons>3 #players:2:coop #genre:action>runandgun #arcadeboard:snk>mvs #lang:ja:en #mameparent,mslug.zip,e378b15e0e287bb484454e489181c71d,cc3c8f501ecb0365e5fe20080da2e908da404c17,3ebe7ca4166f956a65ae98d86f9172f8b5d4462efa13723a5ea72fcf59adcbf8,86ba40b85b48cd9b25900fba99711994c5158ec97d1cb4085e148b73f951fcafd44f0e2e2fa59a769d9a80a12fda7ef05c84a048984d69ed91fa8248964febc0
Metal Slug 2: Super Vehicle-001/II,metalslug2,World,1998-02-23,SNK,SNK,#input:joystick>8:buttons>3 #players:2:coop #genre:action>runandgun #arcadeboard:snk>mvs #lang:ja:en #mameparent,mslug2.zip,0745d7856e7a7d63f5a992bfe31bedf4,94a7be1d4cd1cecd5491e0dca474e78c324eb8f4,1ce417aab63ae267773c2ba42b68c1174da533f5e9a6f753e64658a3cc6bbd64,0300d55d7058df5c8b0b37a3edc94fb48d04b6975f325c1269558247fca6163bbd6298314d903ab09c57041a91f0968a8a5e351ab01d9f8f9f675ec955a5986f
Metal Slug 2: Super Vehicle-001/II,metalslug2,World,,SNK,SNK,#input:joystick>8:buttons>3 #players:2:coop #genre:action>runandgun #arcadeboard:snk>mvs #lang:ja:en #unlicensed:hack,mslug2t.zip|mslug2.zip,0745d7856e7a7d63f5a992bfe31bedf4,94a7be1d4cd1cecd5491e0dca474e78c324eb8f4,1ce417aab63ae267773c2ba42b68c1174da533f5e9a6f753e64658a3cc6bbd64,0300d55d7058df5c8b0b37a3edc94fb48d04b6975f325c1269558247fca6163bbd6298314d903ab09c57041a91f0968a8a5e351ab01d9f8f9f675ec955a5986f
Metal Slug 3,metalslug3,World,,SNK,SNK,#input:joystick>8:buttons>3 #players:2:coop #genre:action>runandgun #arcadeboard:snk>mvs #lang:ja:en,mslug3a.zip|mslug3.zip,ed27d87b302d8e324e1dfcb70c1d2025,c0d11c329d4a42afe99e93dd3a37860490c35921,de7c54c071e9d293883b5fffe467564d1d6101b7144d5dae15a32c93d461d619,961beeaa920e7eb813255f30ce2cfb88d2317f8c56583079498c55160b6011f7c3a8681596d79cc5a2bbbf1eb87688a7b5acc76f1684f2076b6585226e2d0101
Metal Slug 3,metalslug3,World,2000-03-23,SNK,SNK,#input:joystick>8:buttons>3 #players:2:coop #genre:action>runandgun #arcadeboard:snk>mvs #lang:ja:en #mameparent,mslug3.zip,ed27d87b302d8e324e1dfcb70c1d2025,c0d11c329d4a42afe99e93dd3a37860490c35921,de7c54c071e9d293883b5fffe467564d1d6101b7144d5dae15a32c93d461d619,961beeaa920e7eb813255f30ce2cfb88d2317f8c56583079498c55160b6011f7c3a8681596d79cc5a2bbbf1eb87688a7b5acc76f1684f2076b6585226e2d0101
Metal Slug 6,metalslug3,World,,SNK,SNK,#input:joystick>8:buttons>3 #players:2:coop #genre:action>runandgun #arcadeboard:snk>mvs #lang:ja:en #unlicensed:bootleg,mslug3b6.zip|mslug3.zip,ed27d87b302d8e324e1dfcb70c1d2025,c0d11c329d4a42afe99e93dd3a37860490c35921,de7c54c071e9d293883b5fffe467564d1d6101b7144d5dae15a32c93d461d619,961beeaa920e7eb813255f30ce2cfb88d2317f8c56583079498c55160b6011f7c3a8681596d79cc5a2bbbf1eb87688a7b5acc76f1684f2076b6585226e2d0101
Metal Slug 4,metalslug4,World,2002-03-27,MEGA/Noise Factory/BrezzaSoft,Playmore/Sun Amusement,#input:joystick>8:buttons>4 #players:2:coop #genre:action>runandgun #arcadeboard:snk>mvs #lang:ja:en #mameparent,mslug4.zip,0da332b98d0a41550c1888a88643434c,6a090be62f2a57144aa169ba9c284852b7acedef,5d5d5ec42279bda4396842e7eb3ab40b42bcf1d691a8bdd1d17e81370dbb90d9,57e2a43ad1b092bd71ad5cb2baceaf3535f1f9406b0910217f382dedad29a68e5ed651b95f0a6b579880240a6a5c0382853f1f5597718068c38a6659583f2435
Metal Slug 4 Plus@Metal Slug 4 増強型 Plus,metalslug4,World,,MEGA/Noise Factory/BrezzaSoft,Playmore/Sun Amusement,#input:joystick>8:buttons>4 #players:2:coop #genre:action>runandgun #arcadeboard:snk>mvs #lang:ja:en #unlicensed:bootleg,ms4plus.zip|mslug4.zip,0da332b98d0a41550c1888a88643434c,6a090be62f2a57144aa169ba9c284852b7acedef,5d5d5ec42279bda4396842e7eb3ab40b42bcf1d691a8bdd1d17e81370dbb90d9,57e2a43ad1b092bd71ad5cb2baceaf3535f1f9406b0910217f382dedad29a68e5ed651b95f0a6b579880240a6a5c0382853f1f5597718068c38a6659583f2435
Metal Slug 5,metalslug5,World,2003-11-13,SNK Playmore,SNK Playmore,#input:joystick>8:buttons>4 #players:2:coop #genre:action>runandgun #arcadeboard:snk>mvs #lang:ja:en #mameparent,mslug5.zip,e78bc1fee9bb3daec32cf2d5b40bf920,19eeaa401ab3254bb18e03227aee53cd6c98bf1d,0d1a5e06a93d3da674c87af08c4e2a38ddd07bb7affb0d7a8b4d9c1320e8ad02,8aaef4fa8b4514cdcbf9123cbe87d6787c60f059a2eec08418ace3edf773d52b5c2c90501e8dd692ad1243e0d2c8ddc7a82c41f44b610d4eb1fea62f6ddf3f26
Metal Slug 5,metalslug5,World,,SNK Playmore,SNK Playmore,#input:joystick>8:buttons>4 #players:2:coop #genre:action>runandgun #arcadeboard:snk>mvs #lang:ja:en #unlicensed:bootleg,mslug5b.zip|mslug5.zip,e78bc1fee9bb3daec32cf2d5b40bf920,19eeaa401ab3254bb18e03227aee53cd6c98bf1d,0d1a5e06a93d3da674c87af08c4e2a38ddd07bb7affb0d7a8b4d9c1320e8ad02,8aaef4fa8b4514cdcbf9123cbe87d6787c60f059a2eec08418ace3edf773d52b5c2c90501e8dd692ad1243e0d2c8ddc7a82c41f44b610d4eb1fea62f6ddf3f26
Metal Slug 5 Plus,metalslug5,World,,SNK Playmore,SNK Playmore,#input:joystick>8:buttons>4 #players:2:coop #genre:action>runandgun #arcadeboard:snk>mvs #lang:ja:en #unlicensed:bootleg,ms5plus.zip|mslug5.zip,e78bc1fee9bb3daec32cf2d5b40bf920,19eeaa401ab3254bb18e03227aee53cd6c98bf1d,0d1a5e06a93d3da674c87af08c4e2a38ddd07bb7affb0d7a8b4d9c1320e8ad02,8aaef4fa8b4514cdcbf9123cbe87d6787c60f059a2eec08418ace3edf773d52b5c2c90501e8dd692ad1243e0d2c8ddc7a82c41f44b610d4eb1fea62f6ddf3f26
Metal Slug X: Super Vehicle-001,metalslugx,World,1999-03-19,SNK,SNK,#input:joystick>8:buttons>3 #players:2:coop #genre:action>runandgun #arcadeboard:snk>mvs #lang:ja:en #mameparent,mslugx.zip,eaac17b225b66c4bc1f051228b49d790,73e02852f37b19e1db10d7eafe65c0d2047ff796,9678a794d64e6a519284d2fa95fc855064ca2c843634bfb529c0883b2e30d381,5133035646cb2a307d5f48ff59f9ce59709e6ff7a7f9028fe48761a478e192757cb78287a68f65f576f97083c32c3fbd42d582ef7e31c4cd409e0f7597c4fc5b
Minasan no Okage-sama desu! Dai Sugoroku Taikai@みなさんのおかげさまです! 大スゴロク大会,minasannookagesamadesudst,Japan,1991-07-25,Monolith,SNK/Monolith,#input:joystick>4:buttons>4 #players:1 #genre:board>mahjong #arcadeboard:snk>mvs #lang:ja #mameparent,minasan.zip,262c69f27a65b719367b69a2a71f21cd,c7af78fb13295e6217cc4ea54e4ef6dea8b0e207,edde4867faf7a2e09115b41c8fa5bdfdbd542f0a9140028841353bb05af9b481,9b068daed2669cf4b30b68f77c7a3284094cfcbc07f7d9088824c8a368f4bce2317b0f432e8a9cbc8b2bc281c971f1ad384bc5b4d1d5a33affcf5d33c71eb568
Miracle Adventure / Spinmaster@Miracle Adventure ミラクル　アドベンチャー / Spinmaster,miracleadventure,World,1993-12-16,Data East,SNK/Data East,#input:joystick>8:buttons>3 #players:2:coop #genre:action>platformer #arcadeboard:snk>mvs #lang:ja:en #mameparent,spinmast.zip,f0a698071dec1465cd91e6dd428e73a5,ced5839100777c03927a7a0467926bb38692ba72,3238da50a1df64a306b275d556eb961c6ed1b90124a8d60a1ed233ed8cdc901d,09d416a291483b779bb1d137b1a803e606d36b4f2fed1a9f340bc48f65d453fcf1d3b8f22c0afb58df055f213ea6977d69acefac649b65fa37fba6d9a4201d54
Money Idol Exchanger / Money Puzzle Exchanger@マネーアイドルエクスチェンシヤー Exchanger / Money Puzzle Exchanger,moneyidolexchanger,World,1997-01-17,Face,Face,#input:joystick>8:buttons>2 #players:2:vs #genre:puzzle>drop #arcadeboard:snk>mvs #lang:ja:en #mameparent,miexchng.zip,b7e4e1809f3242cd7874ce52ffb4ea42,3c42ebf89c30ccac1c250c09e48a7150f613cbbc,45a78c5ea2d001efa2a6618767e6ffd3d4c8ac604549fbf2c3536a5567b07832,e9948c71e6af73aba1a9b7120ada3ada46cfd4c1df19125c71d088031ac162e9fdb47643f14c002ea3f1a1b530c98030356033c53633d86eed9029ef495ff09f
Musashi Ganryūki / Ganryu@武蔵巌流記 Musashi Ganryuki / Ganryu,musashiganryuki,World,1999,Visco,SNK/Visco,#input:joystick>8:buttons>3 #players:2:coop #genre:action>hackandslash>platformer #arcadeboard:snk>mvs #lang:ja:en #mameparent,ganryu.zip,418e30a4ad64722b1b5b389b9609ffa1,81805d7f8a1db5595faf2972dcb664fb85c447da,9e4f10eb1fed4c74b3f5769f067f0249eb4a7a449d3817771957228b765499ae,1dca14283ad3a4c122d02dd88062250a3f3dded73710e86b218b0a46881d346567d90fb5ba95b2792795996a98faed87b76e76ac8f2fc13167a0a432b319be7f
Mutation Nation,mutationnation,World,1992-03-16,SNK,SNK,#input:joystick>8:buttons>2 #players:2:coop #genre:brawler #arcadeboard:snk>mvs #lang:ja:en #mameparent,mutnat.zip,7d379c2ff0237185d3987baf4ca8e65e,9170cc5d9fa7d93c0a539c86767302be7ddc987e,8eb8f6981fa8701e6f67d06af2339454b9601524cc605343e100261054fcd8d0,241761af0509486f555b9ebb4c2f0894945e56fd2c7364e860dc1f2bd261c3c790ac6ad172c39d37ebb14fdee0cc22c58500993620d72a652107d94b091e91e5
NAM-1975,nam1975,World,1990-04-26,SNK,SNK,#input:joystick>8:buttons>3 #players:2:coop #genre:shooting>gallery #arcadeboard:snk>mvs #lang:ja:en #mameparent,nam1975.zip,bdef42f65dc84751973763b50d92bf06,f54f6168e373492532ebd19eacd40e414f0a12d5,b8cb1a41642565e3e445cb2e85a3981a7a6c538e196184067bc49845a25e2573,54a350585f7b15cb37acc6e130f702a573eb9be880b4f479c75a80e63dd08a626de74dbe7f24d0245c30add5db040fcb5c60076c054968a3bd64d5d00be6b881
Neo Bomber Man,neobomberman,World,1997-05-01,Hudson,SNK/Hudson,#input:joystick>4:buttons>1 #players:2:coop:vs #genre:action>maze #arcadeboard:snk>mvs #lang:ja:en #mameparent,neobombe.zip,4d7a21551ff441f1c565af443b20b529,013197597a0bf09cb1f35233be500696dc4c4fef,933518bed04519e593b401596463ef910fc9876c72172f5fabdbf9c60307795b,c366696ab82adbe42d81672c828fcd85a236e993f6999174f08195330abd7d64e18d6e6617b316deddd239e51cd8242402faea80273c720bbea31266ff7e22e1
Neo DriftOut: New Technology,neodriftout,World,1996-03-28,Visco,SNK/Visco,#input:joystick>2h:buttons>2 #players:2:vs #genre:racing #arcadeboard:snk>mvs #lang:en #mameparent,neodrift.zip,36214a70cb951f01a5428c031ed2ce01,c1fc176fc67bda3369d5cee147d32a5eea477bf5,25852683b3ed8cd739a7b35c79f2271c3dae3ac81e16dad55f6c84d19a4afe0d,c603f1151c8d4e01e74b3224d395cdd7a5bc66e9eb9633d5145b66607576c1859067c08d62b719c858e3dc35f7fe7570bfced5abe69ff11717e4cdb1ca3d48fe
Neo Mr. Do!,neomrdo,World,1997-06-26,Visco,Visco,#input:joystick>4:buttons>1 #players:2:coop #genre:action>maze #arcadeboard:snk>mvs #lang:en #mameparent,neomrdo.zip,11b1ec7bc835732884d61093e28b9067,24311dec6b7898a8b4904bcff5af64d1d7768062,bea2bb199fb52c6597112018121704fb5354cd8b4dad243a1c97a4a34a339c72,a509f730b42d912d7a9e040d2716bcd5f26e6910ad0a624583bd90ecad6436b90abca83d09b557cbd0f165efb05b1d8a47f6c33348bb0f2f59f4d66329ae9079
NeoGeo Cup '98: The Road to the Victory,neogeocup98trttv,World,1998-05-28,SNK,SNK,#input:joystick>8:buttons>3 #players:2:vs #genre:sports #arcadeboard:snk>mvs #lang:ja:en #mameparent,neocup98.zip,256f4f68c41890cffcee15a3e9815c28,13dfcb12fe193110c4364b64a9cdfbd4c6fec7db,cd5a9101e99cfc6f852cf4ef2ca94b61f6916389e2a7d0b19d97f9e21d8c6435,fbaf3c53b9e99e37c0c806c7f2760f41ad1b8d98e1cad134c96c0e73b1f07687a1bef6142a2444e6318ca2ce949a8e291f5a6308cb02c751e3c2c6519b098f80
Nightmare in the Dark,nightmareinthedark,World,2000-01-27,AM Factory/Paon,SNK/Eleven/Gavaking,#input:joystick>2h:buttons>3 #players:2:coop #genre:action>platformer #arcadeboard:snk>mvs #lang:ja:en #mameparent,nitd.zip,9dfb635db2de44ff4f94dec3511adbb0,419ef027fdead7c79f5e1db3309c7762b317b7a2,35b831f081c5278fbc963114d42484698ca53d1e12481e655f312a4722e8fe95,3791c0f4d6658e8089e1079b162af365d19301be0b46ae5ae28bff1a096d5dd1a167c070feb5c19250de7bb81ad6ab37f8342c029d623c2f94639bceb1d18afc
Nightmare in the Dark,nightmareinthedark,World,,AM Factory/Paon,SNK/Eleven/Gavaking,#input:joystick>2h:buttons>3 #players:2:coop #genre:action>platformer #arcadeboard:snk>mvs #lang:ja:en #unlicensed:bootleg,nitdbl.zip|nitd.zip,9dfb635db2de44ff4f94dec3511adbb0,419ef027fdead7c79f5e1db3309c7762b317b7a2,35b831f081c5278fbc963114d42484698ca53d1e12481e655f312a4722e8fe95,3791c0f4d6658e8089e1079b162af365d19301be0b46ae5ae28bff1a096d5dd1a167c070feb5c19250de7bb81ad6ab37f8342c029d623c2f94639bceb1d18afc
Ninja Combat,ninjacombat,World,1990-07-24,Alpha Denshi,SNK/Alpha Denshi,#input:joystick>8:buttons>1 #players:2:coop #genre:brawler:action>hackandslash #arcadeboard:snk>mvs #lang:ja:en #mameparent,ncombat.zip,1e87f2db7657d5101f98561a9551440c,6ec31d6973622416e4cf542326d9195a20b32901,bcff02636c54379aeea9d04cf9761c061a686ce445fe35f25447e47586a9906c,072ada7e048b74ccdc3dde9fb168b9a1cad8d87539805ab89a1c7d447179467ab54a5f76b1988e316d701328dc1f9ac064f8aa0d27d98cdf2df72e89b0f4dff3
Ninja Commando,ninjacommando,World,1992-04-30,Alpha Denshi,SNK/Alpha Denshi,#input:joystick>4:buttons>3 #players:2:coop #genre:action>runandgun #arcadeboard:snk>mvs #lang:ja:en #mameparent,ncommand.zip,2858ce4b67b7261a350b881c43cfbb7e,7b92297d520cdfc263f64c530a48edd40a9cf829,af9b789d19f20baba147b543b50768673904eafd417bc528c6a89ee2132312a3,790cbe8d087f8008b57e0edbfbe6a8dc0d37ca2b8a64d2413b501a2a5638cb4a5c79fd2fee5f547e78368ef13bd5b291d3be95db7ff5d02768df0409b86e9348
Ninja Master's: Haō Ninpō Chō@Ninja Master's 覇王忍法帳,ninjamastershnc,World,1996-05-27,ADK/SNK,SNK/ADK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,ninjamas.zip,9330b0611d352856e0cd2240563e0df9,2c97f9f8b68b5023db943dbf7f0f343341826e6d,13d42b17f3245aa66e994a5c22b292407fa11faf8073d4a96d955800aeacdcd2,9e4a7856a3d6d83e42f09eeb2329452e6e063c0cad46c3901491d5c0cbdb2a261d0173628ab5ffc0391e5b14c82221f3629df4dad25b1a299e028ba1ba309d77
Operation Ragnarok / Zed Blade@Operation Ragnarok 作戦名 ‟ラグナロク” / Zed Blade,operationragnarok,World,1994-09-13,NMK,SNK,#input:joystick>8:buttons>2 #players:2:coop #genre:shmup>h #arcadeboard:snk>mvs #lang:en #mameparent,zedblade.zip,c9824ceb9aa2745ad88d89fb792133d3,0573aa1ba14ef1844c1f0cd7372c50571a7b14bc,d47c51b2398df3aef509251cfbe7d2d8b11ca18a7c52e1a53f9b0edee8fd2b98,9f296d045fb1bfd72ac39e0897484afff28fcb1ddd536a4c3de30c0561e59dba9e0c7b6ec7e64226483edb49632bd6a836883fd5cf9de47e9fd49f8c63564c17
